repeat,step,material_system,composition,anneal_T_C,actual_overpotential_V,actual_molar_change,hypervolume,n_remaining,posterior,is_target
7,9,Bi-Co-Mo-O,"{'Bi': 0.63321, 'Mo': 0.15592, 'Co': 0.21087}",550,0.791444,1.015397,2.139956,2279,0.3125,False
7,10,Ag-Pb-W-O,"{'Pb': 0.71578, 'W': 0.0241, 'Ag': 0.26012}",0,0.777279,0.481257,2.139956,2278,0.3125,False
7,11,Co-Fe-Zr-O,"{""Co"": 0.18010875752064093, ""Fe"": 0.06474651820325733, ""Zr"": 0.7551447242761017}",550,1.061032,0.034492,2.139956,2277,0.25,False
7,12,In-Mn-Pd-O,"{""In"": 0.3030841825770378, ""Mn"": 0.23648063450480195, ""Pd"": 0.46043518291816027}",0,0.673578,0.169004,2.144836,2276,0.238095,False
7,13,Al-Cu-Mo-O,"{'Al': 0.6587591138605601, 'Cu': 0.02881681406014421, 'Mo': 0.31242407207929584}",550,0.924571,0.078201,2.144836,2275,0.227273,False
7,14,Cr-Sb-V-O,"{""Cr"": 0.184539564988142, ""Sb"": 0.03673380920888922, ""V"": 0.7787266258029687}",550,0.973956,0.285153,2.144836,2274,0.227273,False
7,15,Ag-Ge-Hf-O,"{""Ag"": 0.5769189894476686, ""Ge"": 0.06267003519861485, ""Hf"": 0.36041097535371647}",550,0.839046,0.160015,2.144836,2273,0.208333,False
7,16,Al-Bi-Co-O,"{'Al': 0.04198, 'Co': 0.80084, 'Bi': 0.15718}",550,0.87131,0.081022,2.144836,2272,0.2,False
7,17,Mn-Pd-Zn-O,"{""Mn"": 0.6453756497839265, ""Pd"": 0.20855098126312235, ""Zn"": 0.1460733689529512}",0,0.821067,0.29997,2.144836,2271,0.185185,False
7,18,Ag-Pb-W-O,"{'Ag': 0.7758, 'Pb': 0.0818, 'W': 0.1424}",0,0.781789,6.232821,2.144836,2270,0.178571,False
7,19,Co-Mn-Ti-O,"{'Co': 0.35584, 'Mn': 0.29992, 'Ti': 0.34423}",700,0.829733,0.039689,2.144836,2269,0.172414,False
7,20,Ge-In-Zr-O,"{""Ge"": 0.09045978146658289, ""In"": 0.035155335547715716, ""Zr"": 0.8743848829857015}",0,1.783471,0.033872,2.144836,2268,0.166667,False
7,21,Cr-Sb-V-O,"{""Cr"": 0.9075622192641907, ""Sb"": 0.02402177621243997, ""V"": 0.06841600452336934}",550,1.155834,0.667863,2.144836,2267,0.15625,False
7,22,Co-Hf-Zr-O,"{""Co"": 0.4439410441800648, ""Hf"": 0.121819320578055, ""Zr"": 0.43423963524188025}",550,0.856331,0.093633,2.144836,2266,0.151515,False
7,23,Al-Cu-Mo-O,"{'Al': 0.8984084332950538, 'Cu': 0.06602780997158134, 'Mo': 0.03556375673336479}",700,1.182775,0.000508,2.144836,2265,0.147059,False
7,24,Fe-Sb-W-O,"{""Fe"": 0.025318582953347313, ""Sb"": 0.0007584739922267679, ""W"": 0.973922943054426}",550,0.952702,0.139222,2.144836,2264,0.147059,False
7,25,Co-In-Si-O,"{""Co"": 0.769643058637792, ""In"": 0.230356941362208}",0,1.021324,0.023481,2.144836,2263,0.131579,False
7,26,Mn-Pd-Zn-O,"{""Mn"": 0.3312357181101157, ""Pd"": 0.46602109308630313, ""Zn"": 0.20274318880358122}",550,0.711153,0.22575,2.144836,2262,0.128205,False
7,27,Ag-Ge-Hf-O,"{""Ag"": 0.14967351162184747, ""Ge"": 0.7353837644242163, ""Hf"": 0.11494272395393618}",550,0.948714,0.475664,2.144836,2261,0.125,False
7,28,Ag-Pb-W-O,"{'Pb': 0.0633, 'W': 0.72491, 'Ag': 0.21179}",0,6.100032,0.602368,2.144836,2260,0.119048,False
7,29,Bi-Co-Sb-O,"{'Sb': 0.03046, 'Bi': 0.744, 'Co': 0.22554}",0,0.966514,0.756835,2.144836,2259,0.119048,False
7,30,Al-Cu-Mo-O,"{'Al': 0.13465, 'Cu': 0.60029, 'Mo': 0.26507}",550,0.930994,0.13738,2.144836,2258,0.113636,False
7,31,Cr-Sb-V-O,"{""Cr"": 0.32733371470625133, ""Sb"": 0.06230407537031734, ""V"": 0.6103622099234313}",550,0.896955,0.286055,2.144836,2257,0.108696,False
7,32,Ge-In-Zr-O,"{""Ge"": 0.5285255377143941, ""In"": 0.3730425636606772, ""Zr"": 0.09843189862492878}",550,0.98772,0.749803,2.144836,2256,0.108696,False
7,33,Co-Mo-Pd-O,"{""Co"": 0.3588970054727965, ""Mo"": 0.32953922800554036, ""Pd"": 0.3115637665216631}",550,0.855931,0.153964,2.144836,2255,0.106383,False
7,34,Co-Mn-Ti-O,"{'Co': 0.19617, 'Mn': 0.63131, 'Ti': 0.17252}",700,1.201203,0.134401,2.144836,2254,0.102041,False
7,35,Fe-Sb-W-O,"{""Fe"": 0.21590718845271598, ""Sb"": 0.0014066314239997203, ""W"": 0.7826861801232843}",550,1.384142,0.0933,2.144836,2253,0.1,False
7,36,In-Mn-Pd-O,"{""In"": 0.04009563164933452, ""Mn"": 0.687476608887267, ""Pd"": 0.2724277594633984}",0,0.759601,0.455977,2.144836,2252,0.09434,False
7,37,Ag-Ge-Hf-O,"{""Ag"": 0.13264196107555665, ""Ge"": 0.8002228236468913, ""Hf"": 0.06713521527755205}",0,0.996337,0.553065,2.144836,2251,0.092593,False
7,38,Al-Bi-Co-O,"{'Al': 0.15082, 'Co': 0.6301, 'Bi': 0.21907}",550,1.030398,0.047102,2.144836,2250,0.092593,False
7,39,Ag-Pb-W-O,"{'Pb': 0.6253, 'W': 0.02941, 'Ag': 0.34529}",0,0.767558,0.593955,2.144836,2249,0.089286,False
7,40,Co-Fe-Zr-O,"{""Co"": 0.267520693726514, ""Fe"": 0.6033191358382478, ""Zr"": 0.12916017043523817}",0,0.916969,0.29838,2.144836,2248,0.087719,False
7,41,Cr-Sb-V-O,"{""Cr"": 0.09854517263834482, ""Sb"": 0.8162139535966635, ""V"": 0.08524087376499166}",0,1.076243,0.052949,2.144836,2247,0.086207,False
7,42,Mn-Pd-Zn-O,"{""Mn"": 0.06277842079279056, ""Pd"": 0.2242773871354308, ""Zn"": 0.7129441920717786}",550,0.869945,0.788671,2.144836,2246,0.086207,False
7,43,Al-Cu-Mo-O,"{'Al': 0.5033441949194526, 'Cu': 0.03005324091807132, 'Mo': 0.466602564162476}",550,1.052004,0.037125,2.144836,2245,0.086207,False
7,44,Co-In-Si-O,"{""Co"": 0.6050462766681023, ""In"": 0.3949537233318977}",550,9.008673,0.009377,2.144836,2244,0.080645,False
7,45,Ge-In-Zr-O,"{""Ge"": 0.9041363078774887, ""In"": 0.0341237699323779, ""Zr"": 0.06173992219013339}",550,1.029219,0.932524,2.144836,2243,0.078125,False
7,46,Ag-Pb-W-O,"{'Pb': 0.0164, 'W': 0.01779, 'Ag': 0.96581}",0,0.731926,4.494955,2.144836,2242,0.075758,False
7,47,Co-Hf-Zr-O,"{""Co"": 0.8918916743692853, ""Hf"": 0.08275786123391382, ""Zr"": 0.02535046439680101}",400,0.631938,0.095946,2.295493,2241,0.073529,False
7,48,Cr-Sb-V-O,"{""Cr"": 0.8998944148675715, ""Sb"": 0.03022892680155103, ""V"": 0.06987665833087753}",550,1.122102,0.545395,2.295493,2240,0.073529,False
7,49,Al-Cu-Mo-O,"{'Al': 0.81929, 'Cu': 0.0605, 'Mo': 0.12021}",550,1.371602,0.006678,2.295493,2239,0.073529,False
7,50,Mn-Pd-Zn-O,"{""Mn"": 0.03629494561225838, ""Pd"": 0.8412858917019967, ""Zn"": 0.12241916268574478}",550,0.593582,0.112993,2.530224,2238,0.073529,False
8,1,Fe-Sb-W-O,"{""Fe"": 0.9981514146217608, ""Sb"": 0.0018485853782392084, ""W"": 0.0}",550,0.776851,0.042862,1.74329,2287,0.5,False
8,2,Mn-Pd-Zn-O,"{""Mn"": 0.06432334826098404, ""Pd"": 0.5132559224814411, ""Zn"": 0.42242072925757485}",550,0.563943,0.39971,2.658142,2286,0.5,False
8,3,Ge-In-Zr-O,"{""Ge"": 0.09749930041978014, ""In"": 0.8169526394868271, ""Zr"": 0.08554806009339279}",550,1.117609,0.252872,2.658142,2285,0.5,False
8,4,Bi-Co-Mo-O,"{'Bi': 0.84156, 'Mo': 0.02762, 'Co': 0.13082}",0,1.051585,1.440223,2.658142,2284,0.5,False
8,5,Cr-Sb-V-O,"{""Cr"": 0.7503335654623314, ""Sb"": 0.03192492924045134, ""V"": 0.21774150529721728}",550,1.009329,0.323984,2.658142,2283,0.416667,False
8,6,Al-Cu-Mo-O,"{'Al': 0.02084, 'Cu': 0.0354, 'Mo': 0.94376}",550,0.939032,0.126514,2.658142,2282,0.416667,False
8,7,Ag-Ge-Hf-O,"{""Ag"": 0.8494260384838643, ""Ge"": 0.09715143683692376, ""Hf"": 0.05342252467921191}",550,0.794372,0.461947,2.658142,2281,0.416667,False
8,8,Co-In-Si-O,"{""Co"": 0.4970514872497725, ""In"": 0.5029485127502274}",550,6.575998,0.014171,2.658142,2280,0.357143,False
8,9,Ag-Pb-W-O,"{'Pb': 0.0633, 'W': 0.72491, 'Ag': 0.21179}",0,6.100032,0.602368,2.658142,2279,0.357143,False
8,10,Co-Mn-Ti-O,"{'Co': 0.6682, 'Mn': 0.21082, 'Ti': 0.12098}",700,0.781592,0.147174,2.658142,2278,0.3125,False
8,11,Co-Fe-Zr-O,"{""Co"": 0.3591181546351331, ""Fe"": 0.3884487989938751, ""Zr"": 0.2524330463709919}",550,0.718509,0.109394,2.665388,2277,0.25,False
8,12,In-Mn-Pd-O,"{""In"": 0.056100900792319205, ""Mn"": 0.0634796603358694, ""Pd"": 0.8804194388718114}",550,0.547571,-0.072961,2.852916,2276,0.238095,True
8,13,In-Mn-Pd-O,"{""In"": 0.07023121592726059, ""Mn"": 0.27670140169429713, ""Pd"": 0.6530673823784422}",550,0.507365,0.090649,3.099869,2275,0.483871,True
8,14,In-Mn-Pd-O,"{""In"": 0.09765043768859957, ""Mn"": 0.21338520725684687, ""Pd"": 0.6889643550545536}",0,0.59123,0.344503,3.099869,2274,0.609756,False
8,15,In-Mn-Pd-O,"{""In"": 0.014397582279969259, ""Mn"": 0.22828835007158713, ""Pd"": 0.7573140676484436}",550,0.486738,0.07178,3.227716,2273,0.490196,True
8,16,In-Mn-Pd-O,"{""In"": 0.08051682457864125, ""Mn"": 0.16358109823978675, ""Pd"": 0.755902077181572}",550,0.546335,0.044137,3.22775,2272,0.57377,True
8,17,In-Mn-Pd-O,"{""In"": 0.3030841825770378, ""Mn"": 0.23648063450480195, ""Pd"": 0.46043518291816027}",0,0.673578,0.169004,3.22775,2271,0.633803,False
8,18,In-Mn-Pd-O,"{""In"": 0.1760374963110452, ""Mn"": 0.2991179441506801, ""Pd"": 0.5248445595382746}",550,0.585881,0.120282,3.22775,2270,0.555556,False
8,19,In-Mn-Pd-O,"{""In"": 0.07978659119665726, ""Mn"": 0.2369801359400674, ""Pd"": 0.6832332728632754}",550,0.508896,0.028395,3.229393,2269,0.494505,True
8,20,In-Mn-Pd-O,"{""In"": 0.33238572777481723, ""Mn"": 0.31711498462046817, ""Pd"": 0.3504992876047146}",550,0.747651,0.119754,3.229393,2268,0.544554,False
8,21,In-Mn-Pd-O,"{""In"": 0.019076258686735462, ""Mn"": 0.7665885641674777, ""Pd"": 0.2143351771457868}",550,0.546155,0.205715,3.229393,2267,0.495495,False
8,22,In-Mn-Pd-O,"{""In"": 0.05379369828820083, ""Mn"": 0.33113609723252174, ""Pd"": 0.6150702044792774}",550,0.500854,0.058014,3.229504,2266,0.454545,True
8,23,In-Mn-Pd-O,"{""In"": 0.09657890374188693, ""Mn"": 0.5563088524004375, ""Pd"": 0.3471122438576756}",550,0.556307,0.106146,3.229504,2265,0.496183,False
8,24,In-Mn-Pd-O,"{""In"": 0.12669507241346578, ""Mn"": 0.2731046362684877, ""Pd"": 0.6002002913180464}",550,0.573808,0.052957,3.229504,2264,0.460993,True
8,25,In-Mn-Pd-O,"{""In"": 0.038229382354695265, ""Mn"": 0.7245933352881092, ""Pd"": 0.23717728235719557}",0,0.743952,0.443147,3.229504,2263,0.496689,False
8,26,In-Mn-Pd-O,"{""In"": 0.0794766217857298, ""Mn"": 0.07566483550407968, ""Pd"": 0.8448585427101906}",550,0.567467,0.010575,3.229504,2262,0.465838,True
8,27,In-Mn-Pd-O,"{""In"": 0.05218966198465292, ""Mn"": 0.3271353985864145, ""Pd"": 0.6206749394289326}",550,0.512036,0.081976,3.229504,2261,0.497076,True
8,28,In-Mn-Pd-O,"{""In"": 0.03829737847977238, ""Mn"": 0.021671502319797566, ""Pd"": 0.94003111920043}",0,0.450141,0.73971,3.430536,2260,0.524862,False
8,29,In-Mn-Pd-O,"{""In"": 0.04878776822910443, ""Mn"": 0.2879258484740704, ""Pd"": 0.6632863832968252}",550,0.495034,-0.075646,3.437708,2259,0.497382,True
8,30,In-Mn-Pd-O,"{""In"": 0.0650824434302943, ""Mn"": 0.018730465340316065, ""Pd"": 0.9161870912293896}",0,0.596845,0.814724,3.437708,2258,0.522388,False
8,31,In-Mn-Pd-O,"{""In"": 0.08788896855855852, ""Mn"": 0.07408525184201467, ""Pd"": 0.8380257795994268}",550,0.572501,0.045708,3.437708,2257,0.49763,True
8,32,In-Mn-Pd-O,"{""In"": 0.05891653681514183, ""Mn"": 0.04827078204685004, ""Pd"": 0.892812681138008}",550,0.529626,-0.234391,3.512377,2256,0.520362,True
8,33,In-Mn-Pd-O,"{""In"": 0.08561389016399013, ""Mn"": 0.1313398420440644, ""Pd"": 0.7830462677919455}",550,0.557793,0.069428,3.512377,2255,0.541126,True
8,34,In-Mn-Pd-O,"{""In"": 0.07801338718013939, ""Mn"": 0.39997167883629875, ""Pd"": 0.5220149339835619}",550,0.543262,0.139143,3.512377,2254,0.560166,False
8,35,In-Mn-Pd-O,"{""In"": 0.09775736023697856, ""Mn"": 0.7060988265887281, ""Pd"": 0.19614381317429339}",550,0.622227,0.106921,3.512377,2253,0.537849,False
8,36,In-Mn-Pd-O,"{""In"": 0.05021822544889951, ""Mn"": 0.5238487840934755, ""Pd"": 0.42593299045762506}",550,0.521999,0.133746,3.512377,2252,0.517241,False
8,37,In-Mn-Pd-O,"{""In"": 0.05985814259108442, ""Mn"": 0.042915300831115576, ""Pd"": 0.8972265565778}",550,0.567808,-0.05914,3.512377,2251,0.498155,True
8,38,In-Mn-Pd-O,"{""In"": 0.30224067434347124, ""Mn"": 0.22134199218618597, ""Pd"": 0.4764173334703427}",0,0.72277,0.165449,3.512377,2250,0.516014,False
8,39,In-Mn-Pd-O,"{""In"": 0.044310571423111254, ""Mn"": 0.07464775799245787, ""Pd"": 0.8810416705844308}",550,0.527397,-0.148576,3.512539,2249,0.498282,True
8,40,In-Mn-Pd-O,"{""In"": 0.051113998960960604, ""Mn"": 0.0390079742062255, ""Pd"": 0.9098780268328138}",550,0.540145,-0.071844,3.512539,2248,0.51495,True
8,41,In-Mn-Pd-O,"{""In"": 0.06362177649416619, ""Mn"": 0.026066824590301282, ""Pd"": 0.9103113989155325}",0,0.580115,0.646838,3.512539,2247,0.530547,False
8,42,In-Mn-Pd-O,"{""In"": 0.17840931338889668, ""Mn"": 0.532916768531654, ""Pd"": 0.2886739180794493}",550,0.604958,0.100223,3.512539,2246,0.514019,False
8,43,In-Mn-Pd-O,"{""In"": 0.0793189636274222, ""Mn"": 0.0902428723717034, ""Pd"": 0.8304381640008743}",550,0.55272,-0.029337,3.512539,2245,0.498489,True
8,44,In-Mn-Pd-O,"{""In"": 0.07777877513096047, ""Mn"": 0.10658976478394228, ""Pd"": 0.8156314600850972}",550,0.568529,0.096101,3.512539,2244,0.513197,True
8,45,In-Mn-Pd-O,"{""In"": 0.042715315416979746, ""Mn"": 0.029348300482695308, ""Pd"": 0.9279363841003249}",550,0.533478,-0.17164,3.512539,2243,0.527066,True
8,46,In-Mn-Pd-O,"{""In"": 0.03713790635536924, ""Mn"": 0.015349167470548382, ""Pd"": 0.9475129261740823}",550,0.554892,-0.046614,3.512539,2242,0.540166,True
8,47,In-Mn-Pd-O,"{""In"": 0.2751377635220254, ""Mn"": 0.15466258695960994, ""Pd"": 0.5701996495183647}",550,0.74366,0.086365,3.512539,2241,0.552561,False
8,48,In-Mn-Pd-O,"{""In"": 0.09571536581703892, ""Mn"": 0.25730804212694447, ""Pd"": 0.6469765920560167}",0,0.593006,0.321881,3.512539,2240,0.538058,False
8,49,In-Mn-Pd-O,"{""In"": 0.11262280234658081, ""Mn"": 0.4597804111391463, ""Pd"": 0.42759678651427285}",550,0.558834,0.096854,3.512539,2239,0.524297,True
8,50,In-Mn-Pd-O,"{""In"": 0.28985393550867283, ""Mn"": 0.1965331105863635, ""Pd"": 0.5136129539049638}",550,0.631926,0.06893,3.512539,2238,0.53616,False
9,1,Al-Bi-Co-O,"{'Al': 0.58734, 'Co': 0.38991, 'Bi': 0.02275}",550,1.129943,0.003139,1.74329,2287,0.5,False
9,2,Fe-Sb-W-O,"{""Fe"": 0.039431433685793, ""Sb"": 0.0, ""W"": 0.9605685663142071}",550,0.975495,0.049258,1.74329,2286,0.5,False
9,3,Ge-In-Zr-O,"{""Ge"": 0.11953890255497016, ""In"": 0.8403325554469872, ""Zr"": 0.040128541998042735}",550,1.057752,0.663613,1.74329,2285,0.5,False
9,4,Mn-Pd-Zn-O,"{""Mn"": 0.3417468897300805, ""Pd"": 0.1348263627504477, ""Zn"": 0.5234267475194718}",550,0.838867,0.288983,1.74329,2284,0.5,False
9,5,Al-Cu-Mo-O,"{'Al': 0.22578, 'Cu': 0.49302, 'Mo': 0.2812}",550,0.969249,0.141652,1.74329,2283,0.416667,False
9,6,Ag-Ge-Hf-O,"{""Ag"": 0.484805485873775, ""Ge"": 0.3572064336456553, ""Hf"": 0.15798808048056973}",550,0.878672,0.342477,1.74329,2282,0.416667,False
9,7,Cr-Sb-V-O,"{""Cr"": 0.7503335654623314, ""Sb"": 0.03192492924045134, ""V"": 0.21774150529721728}",550,1.009329,0.323984,1.74329,2281,0.416667,False
9,8,Co-Mn-Ti-O,"{'Co': 0.49197, 'Mn': 0.07539, 'Ti': 0.43264}",700,0.833378,-0.027127,1.74329,2280,0.357143,False
9,9,Ag-Pb-W-O,"{'Pb': 0.0633, 'W': 0.72491, 'Ag': 0.21179}",0,6.100032,0.602368,1.74329,2279,0.357143,False
9,10,Co-In-Si-O,"{""Co"": 0.6050462766681023, ""In"": 0.3949537233318977}",550,9.008673,0.009377,1.74329,2278,0.3125,False
9,11,Co-Hf-Zr-O,"{""Co"": 0.8918916743692853, ""Hf"": 0.08275786123391382, ""Zr"": 0.02535046439680101}",400,0.631938,0.095946,2.295493,2277,0.25,False
9,12,In-Mn-Pd-O,"{""In"": 0.2751377635220254, ""Mn"": 0.15466258695960994, ""Pd"": 0.5701996495183647}",550,0.74366,0.086365,2.295558,2276,0.238095,False
9,13,Al-Cu-Mo-O,"{'Al': 0.78809, 'Cu': 0.12748, 'Mo': 0.08443}",550,1.303934,0.015753,2.295558,2275,0.227273,False
9,14,Cr-Sb-V-O,"{""Cr"": 0.2623272524292542, ""Sb"": 0.16129772930738046, ""V"": 0.5763750182633655}",550,0.882876,0.232063,2.295558,2274,0.227273,False
9,15,Ag-Pb-W-O,"{'Ag': 0.82658, 'Pb': 0.07894, 'W': 0.09448}",0,0.735488,5.27383,2.295558,2273,0.208333,False
9,16,Bi-Co-Mo-O,"{'Bi': 0.51531, 'Mo': 0.44581, 'Co': 0.03888}",0,1.28529,0.879323,2.295558,2272,0.2,False
9,17,Mn-Pd-Zn-O,"{""Mn"": 0.5771012817289112, ""Pd"": 0.30724923715618363, ""Zn"": 0.11564948111490528}",0,0.750195,0.329212,2.295558,2271,0.185185,False
9,18,Co-Fe-Zr-O,"{""Co"": 0.5812694261462141, ""Fe"": 0.2874271410395485, ""Zr"": 0.1313034328142373}",550,0.700886,0.077337,2.296416,2270,0.185185,False
9,19,Ag-Ge-Hf-O,"{""Ag"": 0.13264196107555665, ""Ge"": 0.8002228236468913, ""Hf"": 0.06713521527755205}",0,0.996337,0.553065,2.296416,2269,0.178571,False
9,20,Fe-Sb-W-O,"{""Fe"": 0.04670296948646836, ""Sb"": 0.0011347993137872654, ""W"": 0.9521622311997443}",550,1.042849,0.027377,2.296416,2268,0.166667,False
9,21,Ge-In-Zr-O,"{""Ge"": 0.0571890484032008, ""In"": 0.9300086749064269, ""Zr"": 0.012802276690372375}",0,0.96455,1.282366,2.296416,2267,0.15625,False
9,22,Cr-Sb-V-O,"{""Cr"": 0.14873211431941138, ""Sb"": 0.025013312726298538, ""V"": 0.8262545729542901}",550,0.98929,0.382655,2.296416,2266,0.147059,False
9,23,Al-Cu-Mo-O,"{'Al': 0.22305, 'Cu': 0.50511, 'Mo': 0.27183}",700,0.984923,0.019498,2.296416,2265,0.147059,False
9,24,Co-In-Si-O,"{""Co"": 0.7463707493835553, ""In"": 0.25362925061644476}",550,7.080232,-1.3e-05,2.296416,2264,0.138889,False
9,25,Mn-Pd-Zn-O,"{""Mn"": 0.6678828559009041, ""Pd"": 0.22383807586028473, ""Zn"": 0.10827906823881103}",0,0.7639,0.32449,2.296416,2263,0.135135,False
9,26,Ag-Pb-W-O,"{'Pb': 0.01448, 'W': 0.01292, 'Ag': 0.97259}",0,0.721207,4.595334,2.296416,2262,0.131579,False
9,27,Bi-Co-Sb-O,"{'Sb': 0.11977, 'Bi': 0.81458, 'Co': 0.06565}",0,1.123051,0.82884,2.296416,2261,0.125,False
9,28,Ag-Ge-Hf-O,"{""Ag"": 0.04065863368081608, ""Ge"": 0.01850495645793528, ""Hf"": 0.9408364098612486}",550,1.228053,-0.038478,2.296416,2260,0.119048,False
9,29,Co-Mn-Ti-O,"{'Co': 0.34776, 'Mn': 0.34641, 'Ti': 0.30583}",550,0.895338,0.016712,2.296416,2259,0.119048,False
9,30,Al-Cu-Mo-O,"{'Al': 0.7243974788956825, 'Cu': 0.21011711663988522, 'Mo': 0.06548540446443225}",700,0.974694,0.054847,2.296416,2258,0.113636,False
9,31,Fe-Sb-W-O,"{""Fe"": 0.9842724291608063, ""Sb"": 0.01572757083919376, ""W"": 0.0}",550,0.93716,0.023229,2.296416,2257,0.108696,False
9,32,Ge-In-Zr-O,"{""Ge"": 0.08194255101455965, ""In"": 0.6296827601117762, ""Zr"": 0.2883746888736642}",550,1.129661,0.041688,2.296416,2256,0.108696,False
9,33,Co-Mo-Pd-O,"{""Co"": 0.48751616591591296, ""Mo"": 0.43031304036457213, ""Pd"": 0.08217079371951491}",550,0.909059,0.209278,2.296416,2255,0.106383,False
9,34,Cr-Sb-V-O,"{""Cr"": 0.8998944148675715, ""Sb"": 0.03022892680155103, ""V"": 0.06987665833087753}",550,1.122102,0.545395,2.296416,2254,0.104167,False
9,35,In-Mn-Pd-O,"{""In"": 0.30224067434347124, ""Mn"": 0.22134199218618597, ""Pd"": 0.4764173334703427}",0,0.72277,0.165449,2.296416,2253,0.098039,False
9,36,Al-Bi-Co-O,"{'Al': 0.05639, 'Co': 0.40664, 'Bi': 0.53697}",700,10.711244,0.113132,2.296416,2252,0.096154,False
9,37,Ag-Pb-W-O,"{'Pb': 0.04792, 'W': 0.73663, 'Ag': 0.21544}",0,6.239566,0.596229,2.296416,2251,0.096154,False
9,38,Co-Hf-Zr-O,"{""Co"": 0.6127436265711366, ""Hf"": 0.14559291750969552, ""Zr"": 0.24166345591916794}",550,0.71855,0.047575,2.297367,2250,0.090909,False
9,39,Mn-Pd-Zn-O,"{""Mn"": 0.03147256616848897, ""Pd"": 0.8932849855435693, ""Zn"": 0.07524244828794169}",550,0.597415,0.071506,2.511864,2249,0.089286,True
9,40,Mn-Pd-Zn-O,"{""Mn"": 0.1416118846462626, ""Pd"": 0.7598139159830843, ""Zn"": 0.09857419937065315}",550,0.560832,0.108665,2.7359,2248,0.227273,False
9,41,Mn-Pd-Zn-O,"{""Mn"": 0.26419546247058057, ""Pd"": 0.36190843804316447, ""Zn"": 0.3738960994862549}",550,0.638504,0.318618,2.7359,2247,0.197368,False
9,42,Mn-Pd-Zn-O,"{""Mn"": 0.0361211644589684, ""Pd"": 0.9294179146764211, ""Zn"": 0.034460920864610466}",550,0.575991,0.019029,2.745089,2246,0.174419,True
9,43,Mn-Pd-Zn-O,"{""Mn"": 0.17679509191352924, ""Pd"": 0.7564293238185086, ""Zn"": 0.06677558426796217}",550,0.61585,0.133639,2.745089,2245,0.260417,False
9,44,Mn-Pd-Zn-O,"{""Mn"": 0.06277842079279056, ""Pd"": 0.2242773871354308, ""Zn"": 0.7129441920717786}",550,0.869945,0.788671,2.745089,2244,0.235849,False
9,45,Mn-Pd-Zn-O,"{""Mn"": 0.18840695577236277, ""Pd"": 0.7594632884437461, ""Zn"": 0.05212975578389115}",550,0.548787,0.131664,2.818577,2243,0.215517,False
9,46,Mn-Pd-Zn-O,"{""Mn"": 0.7191369777559219, ""Pd"": 0.12126288827974634, ""Zn"": 0.15960013396433184}",550,0.745419,0.378635,2.818577,2242,0.198413,False
9,47,Mn-Pd-Zn-O,"{""Mn"": 0.30825547144347915, ""Pd"": 0.1832868914645448, ""Zn"": 0.508457637091976}",550,0.814425,0.354935,2.818577,2241,0.183824,False
9,48,Mn-Pd-Zn-O,"{""Mn"": 0.24500564403099445, ""Pd"": 0.5348248424211384, ""Zn"": 0.22016951354786715}",0,0.66287,0.329632,2.818577,2240,0.171233,False
9,49,Mn-Pd-Zn-O,"{""Mn"": 0.03564564661632152, ""Pd"": 0.669120315294314, ""Zn"": 0.29523403808936444}",550,0.572157,0.212182,2.818577,2239,0.160256,False
9,50,Mn-Pd-Zn-O,"{""Mn"": 0.04634825199718289, ""Pd"": 0.1007530021675263, ""Zn"": 0.8528987458352908}",0,1.056441,1.214834,2.818577,2238,0.150602,False
10,1,Co-Fe-Zr-O,"{""Co"": 0.4533498862802462, ""Fe"": 0.2395239547667195, ""Zr"": 0.30712615895303436}",550,0.740867,0.093743,1.745389,2287,0.5,False
10,2,In-Mn-Pd-O,"{""In"": 0.04878776822910443, ""Mn"": 0.2879258484740704, ""Pd"": 0.6632863832968252}",550,0.495034,-0.075646,3.185561,2286,0.5,True
10,3,In-Mn-Pd-O,"{""In"": 0.33238572777481723, ""Mn"": 0.31711498462046817, ""Pd"": 0.3504992876047146}",550,0.747651,0.119754,3.185561,2285,0.75,False
10,4,Ag-Ge-Hf-O,"{""Ag"": 0.5340977452740955, ""Ge"": 0.3336330618542866, ""Hf"": 0.13226919287161804}",550,0.873013,0.383304,3.185561,2284,0.5,False
10,5,Al-Cu-Mo-O,"{'Al': 0.17549, 'Cu': 0.04471, 'Mo': 0.7798}",550,0.922653,0.08759,3.185561,2283,0.5,False
10,6,Cr-Sb-V-O,"{""Cr"": 0.734176424731226, ""Sb"": 0.08300758042492334, ""V"": 0.18281599484385072}",550,1.009385,0.334807,3.185561,2282,0.5,False
10,7,Mn-Pd-Zn-O,"{""Mn"": 0.035638940730356665, ""Pd"": 0.11625660203743787, ""Zn"": 0.8481044572322054}",550,0.919535,1.293943,3.185561,2281,0.5,False
10,8,Ag-Pb-W-O,"{'Pb': 0.01941, 'W': 0.01367, 'Ag': 0.96692}",0,0.822417,4.008828,3.185561,2280,0.416667,False
10,9,Co-In-Si-O,"{""Co"": 0.8011167051387675, ""In"": 0.19888329486123243}",550,1.632218,0.004338,3.185561,2279,0.4375,False
10,10,In-Mn-Pd-O,"{""In"": 0.08051682457864125, ""Mn"": 0.16358109823978675, ""Pd"": 0.755902077181572}",550,0.546335,0.044137,3.185561,2278,0.405405,True
10,11,In-Mn-Pd-O,"{""In"": 0.28985393550867283, ""Mn"": 0.1965331105863635, ""Pd"": 0.5136129539049638}",550,0.631926,0.06893,3.185561,2277,0.531915,False
